StockCode,Stock,LastUpdated,Total_Sold,New_Stock
22272,13264,2025-05-11,0.0,13264.0
21172,6334,2025-05-13,0.0,6334.0
72760,12139,2025-05-05,0.0,12139.0
22365,18615,2025-05-14,0.0,18615.0
22507,12653,2025-04-30,0.0,12653.0
62096,12834,2025-05-20,0.0,12834.0
22044,5809,2025-05-06,0.0,5809.0
21918,10046,2025-05-03,0.0,10046.0
22029,11799,2025-05-17,0.0,11799.0
21360,18359,2025-05-15,0.0,18359.0
84077,273,2025-05-13,0.0,273.0
84792,3425,2025-05-03,0.0,3425.0
85175,1791,2025-05-25,0.0,1791.0
20893,14027,2025-05-07,0.0,14027.0
22440,6194,2025-05-08,0.0,6194.0
22434,16957,2025-05-16,0.0,16957.0
22564,12563,2025-04-30,0.0,12563.0
21215,16853,2025-05-23,0.0,16853.0
21058,9036,2025-05-28,0.0,9036.0
21060,5273,2025-05-09,0.0,5273.0
21719,3238,2025-04-29,0.0,3238.0
84826,6146,2025-05-17,0.0,6146.0
21881,18266,2025-05-16,0.0,18266.0
22491,16909,2025-05-23,0.0,16909.0
21355,15687,2025-05-16,0.0,15687.0
21518,6451,2025-05-15,0.0,6451.0
22023,7667,2025-05-15,0.0,7667.0
22027,182,2025-05-07,0.0,182.0
22718,5269,2025-05-14,0.0,5269.0
22717,11879,2025-05-06,0.0,11879.0
22028,15852,2025-04-30,0.0,15852.0
21669,9139,2025-05-04,0.0,9139.0
21673,14793,2025-05-08,0.0,14793.0
22460,4731,2025-05-16,0.0,4731.0
22433,11789,2025-04-29,0.0,11789.0
22431,15521,2025-05-26,0.0,15521.0
84674,16414,2025-05-16,0.0,16414.0
22676,2060,2025-04-30,0.0,2060.0
22672,1553,2025-05-19,0.0,1553.0
22777,1376,2025-05-26,0.0,1376.0
22924,2375,2025-05-20,0.0,2375.0
22832,13914,2025-05-19,0.0,13914.0
20674,4995,2025-05-05,0.0,4995.0
22170,3163,2025-05-13,0.0,3163.0
21428,9882,2025-04-29,0.0,9882.0
22840,15273,2025-05-14,0.0,15273.0
79191,12482,2025-05-25,0.0,12482.0
47471,16559,2025-05-22,0.0,16559.0
16046,12153,2025-05-06,0.0,12153.0
22796,7629,2025-05-11,0.0,7629.0
22733,7676,2025-05-06,0.0,7676.0
22559,1824,2025-05-28,0.0,1824.0
22896,4835,2025-05-21,0.0,4835.0
20967,4863,2025-04-29,0.0,4863.0
21430,7249,2025-05-28,0.0,7249.0
22070,2105,2025-05-21,0.0,2105.0
20983,16247,2025-05-10,0.0,16247.0
21527,12382,2025-05-27,0.0,12382.0
21538,19137,2025-05-16,0.0,19137.0
85216,19261,2025-05-24,0.0,19261.0
22131,10769,2025-05-16,0.0,10769.0
21163,12835,2025-04-30,0.0,12835.0
21161,18471,2025-05-13,0.0,18471.0
21159,16453,2025-05-01,0.0,16453.0
21390,19639,2025-05-04,0.0,19639.0
22285,18731,2025-04-30,0.0,18731.0
22284,17041,2025-05-10,0.0,17041.0
21383,6701,2025-05-05,0.0,6701.0
21381,17217,2025-04-29,0.0,17217.0
22210,14753,2025-05-04,0.0,14753.0
22209,413,2025-05-01,0.0,413.0
21872,17217,2025-05-11,0.0,17217.0
22761,19650,2025-05-21,0.0,19650.0
22385,12373,2025-05-27,0.0,12373.0
22374,16684,2025-05-04,0.0,16684.0
21741,8700,2025-05-08,0.0,8700.0
85061,3363,2025-05-12,0.0,3363.0
40016,6738,2025-05-19,0.0,6738.0
22202,17496,2025-05-23,0.0,17496.0
21064,934,2025-04-30,0.0,934.0
84341,2235,2025-05-20,0.0,2235.0
16235,19829,2025-05-06,0.0,19829.0
20986,14088,2025-05-20,0.0,14088.0
20832,12774,2025-05-20,0.0,12774.0
84846,13028,2025-05-26,0.0,13028.0
22442,11737,2025-05-27,0.0,11737.0
21769,4199,2025-05-28,0.0,4199.0
20798,809,2025-05-15,0.0,809.0
22320,15414,2025-05-15,0.0,15414.0
21561,11191,2025-05-19,0.0,11191.0
22215,19348,2025-05-21,0.0,19348.0
20675,19313,2025-05-23,0.0,19313.0
21239,15866,2025-05-28,0.0,15866.0
21987,7652,2025-05-09,0.0,7652.0
21988,14634,2025-05-05,0.0,14634.0
21989,489,2025-05-02,0.0,489.0
22316,14025,2025-05-06,0.0,14025.0
22332,9902,2025-05-05,0.0,9902.0
21206,6727,2025-05-07,0.0,6727.0
20677,6098,2025-05-07,0.0,6098.0
22806,6614,2025-05-21,0.0,6614.0
22893,10373,2025-05-07,0.0,10373.0
85159,2679,2025-05-11,0.0,2679.0
21784,6944,2025-05-24,0.0,6944.0
22849,6430,2025-05-28,0.0,6430.0
17090,10876,2025-05-22,0.0,10876.0
72127,4697,2025-05-04,0.0,4697.0
72133,9355,2025-05-02,0.0,9355.0
84763,11313,2025-04-29,0.0,11313.0
22450,8815,2025-05-15,0.0,8815.0
10124,8553,2025-05-27,0.0,8553.0
22505,10198,2025-05-08,0.0,10198.0
22514,9805,2025-05-02,0.0,9805.0
21504,19380,2025-05-03,0.0,19380.0
22292,2576,2025-05-01,0.0,2576.0
21211,17066,2025-05-07,0.0,17066.0
22045,18108,2025-05-27,0.0,18108.0
90175,723,2025-05-13,0.0,723.0
90180,858,2025-05-11,0.0,858.0
90178,853,2025-05-09,0.0,853.0
22986,17039,2025-05-11,0.0,17039.0
20984,12109,2025-05-11,0.0,12109.0
22436,723,2025-05-19,0.0,723.0
21465,15435,2025-05-11,0.0,15435.0
21470,11510,2025-05-12,0.0,11510.0
16012,12342,2025-05-19,0.0,12342.0
85025,11188,2025-05-05,0.0,11188.0
21849,17756,2025-05-15,0.0,17756.0
85124,19297,2025-05-21,0.0,19297.0
20828,9045,2025-05-23,0.0,9045.0
21623,11768,2025-05-03,0.0,11768.0
16156,19899,2025-05-02,0.0,19899.0
22426,4328,2025-05-15,0.0,4328.0
90082,13076,2025-05-17,0.0,13076.0
90081,18463,2025-04-29,0.0,18463.0
90204,5498,2025-05-13,0.0,5498.0
90195,11106,2025-05-21,0.0,11106.0
90196,19237,2025-05-05,0.0,19237.0
90186,10827,2025-05-18,0.0,10827.0
20894,839,2025-05-19,0.0,839.0
85106,1844,2025-05-17,0.0,1844.0
21415,2591,2025-05-18,0.0,2591.0
21416,8790,2025-05-01,0.0,8790.0
21417,5030,2025-05-07,0.0,5030.0
22343,16641,2025-05-08,0.0,16641.0
22474,12595,2025-05-23,0.0,12595.0
18097,16950,2025-05-01,0.0,16950.0
21902,6658,2025-04-30,0.0,6658.0
21901,6959,2025-05-05,0.0,6959.0
21948,2401,2025-05-20,0.0,2401.0
20759,1965,2025-05-27,0.0,1965.0
20760,6107,2025-05-24,0.0,6107.0
20757,7079,2025-05-03,0.0,7079.0
85185,8074,2025-05-05,0.0,8074.0
22439,1792,2025-05-08,0.0,1792.0
79164,8407,2025-05-15,0.0,8407.0
84683,16663,2025-04-30,0.0,16663.0
79163,15943,2025-04-30,0.0,15943.0
22175,778,2025-05-20,0.0,778.0
21155,18439,2025-05-01,0.0,18439.0
15060,12253,2025-05-16,0.0,12253.0
22985,2767,2025-05-21,0.0,2767.0
22821,3120,2025-05-11,0.0,3120.0
22705,19981,2025-05-01,0.0,19981.0
84952,10326,2025-05-26,0.0,10326.0
72801,1856,2025-05-06,0.0,1856.0
21735,8599,2025-05-18,0.0,8599.0
21500,17822,2025-05-02,0.0,17822.0
15036,4186,2025-05-17,0.0,4186.0
BANK,14835,2025-05-22,0.0,14835.0
21539,3157,2025-05-01,0.0,3157.0
22341,13020,2025-05-01,0.0,13020.0
22452,19580,2025-05-24,0.0,19580.0
21508,16615,2025-05-25,0.0,16615.0
21499,1177,2025-05-08,0.0,1177.0
35001,7640,2025-05-26,0.0,7640.0
22264,6526,2025-05-04,0.0,6526.0
22181,16079,2025-05-01,0.0,16079.0
21392,2597,2025-05-05,0.0,2597.0
21393,10988,2025-05-06,0.0,10988.0
21268,17203,2025-05-01,0.0,17203.0
85144,7292,2025-05-18,0.0,7292.0
21025,8938,2025-05-26,0.0,8938.0
21031,14935,2025-05-13,0.0,14935.0
21030,12375,2025-05-19,0.0,12375.0
21026,15644,2025-05-26,0.0,15644.0
21032,4632,2025-05-21,0.0,4632.0
21578,9784,2025-05-20,0.0,9784.0
21357,489,2025-05-13,0.0,489.0
20766,13426,2025-05-26,0.0,13426.0
21399,10000,2025-05-10,0.0,10000.0
22562,12497,2025-05-25,0.0,12497.0
21714,1891,2025-05-16,0.0,1891.0
20751,6646,2025-05-22,0.0,6646.0
22636,18857,2025-05-09,0.0,18857.0
21426,14231,2025-05-14,0.0,14231.0
21581,10003,2025-05-15,0.0,10003.0
90002,10951,2025-05-21,0.0,10951.0
21900,8214,2025-05-01,0.0,8214.0
22031,3226,2025-05-03,0.0,3226.0
21788,2061,2025-05-06,0.0,2061.0
22408,13641,2025-05-02,0.0,13641.0
22406,7249,2025-05-13,0.0,7249.0
22275,11642,2025-04-30,0.0,11642.0
22042,13020,2025-05-21,0.0,13020.0
22089,2031,2025-05-22,0.0,2031.0
85066,17053,2025-05-06,0.0,17053.0
21129,16123,2025-05-19,0.0,16123.0
21059,6597,2025-05-08,0.0,6597.0
22877,18340,2025-05-20,0.0,18340.0
22869,6222,2025-05-16,0.0,6222.0
22878,9917,2025-05-16,0.0,9917.0
21240,8930,2025-05-22,0.0,8930.0
21927,12578,2025-05-16,0.0,12578.0
21925,17633,2025-05-19,0.0,17633.0
22763,9571,2025-05-24,0.0,9571.0
22334,19147,2025-05-09,0.0,19147.0
22655,13015,2025-05-27,0.0,13015.0
22060,1006,2025-05-23,0.0,1006.0
22061,6133,2025-05-23,0.0,6133.0
21531,14224,2025-05-02,0.0,14224.0
21039,5760,2025-04-30,0.0,5760.0
21157,1253,2025-05-28,0.0,1253.0
16161,8061,2025-05-07,0.0,8061.0
85214,3219,2025-05-23,0.0,3219.0
72232,17210,2025-05-22,0.0,17210.0
84247,19563,2025-05-01,0.0,19563.0
21530,19102,2025-05-05,0.0,19102.0
21528,5926,2025-05-16,0.0,5926.0
21114,12990,2025-05-13,0.0,12990.0
20615,15648,2025-05-19,0.0,15648.0
47021,14603,2025-05-24,0.0,14603.0
22443,17624,2025-05-22,0.0,17624.0
21807,8957,2025-05-22,0.0,8957.0
22689,6426,2025-05-04,0.0,6426.0
22591,4117,2025-05-18,0.0,4117.0
22504,17187,2025-05-26,0.0,17187.0
22158,6153,2025-05-26,0.0,6153.0
22621,10047,2025-05-24,0.0,10047.0
79000,15319,2025-05-07,0.0,15319.0
21878,19353,2025-05-27,0.0,19353.0
20941,4542,2025-05-09,0.0,4542.0
21066,19513,2025-05-07,0.0,19513.0
21205,17112,2025-05-08,0.0,17112.0
21361,9447,2025-05-21,0.0,9447.0
21876,17701,2025-05-24,0.0,17701.0
22167,9933,2025-05-28,0.0,9933.0
22200,13913,2025-05-15,0.0,13913.0
22412,5965,2025-05-24,0.0,5965.0
22525,2054,2025-05-04,0.0,2054.0
72349,4442,2025-05-26,0.0,4442.0
84872,573,2025-05-07,0.0,573.0
10123,3515,2025-05-05,0.0,3515.0
10120,5396,2025-05-05,0.0,5396.0
84006,7663,2025-04-29,0.0,7663.0
20767,9118,2025-05-19,0.0,9118.0
90094,5239,2025-04-29,0.0,5239.0
21882,3446,2025-05-20,0.0,3446.0
20886,16971,2025-05-03,0.0,16971.0
21945,8989,2025-05-07,0.0,8989.0
22133,19385,2025-04-29,0.0,19385.0
22456,14891,2025-05-18,0.0,14891.0
22891,19683,2025-05-24,0.0,19683.0
20655,10785,2025-05-11,0.0,10785.0
21100,8194,2025-05-23,0.0,8194.0
21201,719,2025-05-19,0.0,719.0
21558,8200,2025-05-06,0.0,8200.0
21865,7854,2025-05-20,0.0,7854.0
22132,9957,2025-05-15,0.0,9957.0
22166,16845,2025-05-12,0.0,16845.0
22518,17036,2025-05-01,0.0,17036.0
22628,16917,2025-05-11,0.0,16917.0
85036,4596,2025-04-29,0.0,4596.0
84993,13271,2025-05-13,0.0,13271.0
84987,12923,2025-05-08,0.0,12923.0
20998,9202,2025-05-08,0.0,9202.0
22702,5128,2025-05-23,0.0,5128.0
84925,9631,2025-05-17,0.0,9631.0
21078,13686,2025-05-06,0.0,13686.0
22105,2436,2025-05-02,0.0,2436.0
22163,18267,2025-05-01,0.0,18267.0
22216,4348,2025-05-18,0.0,4348.0
22248,11290,2025-05-20,0.0,11290.0
22250,11872,2025-05-05,0.0,11872.0
22251,8246,2025-05-14,0.0,8246.0
22255,7224,2025-05-04,0.0,7224.0
22288,110,2025-05-16,0.0,110.0
22363,6218,2025-05-26,0.0,6218.0
22395,14364,2025-05-27,0.0,14364.0
22483,8337,2025-05-17,0.0,8337.0
22546,13317,2025-05-12,0.0,13317.0
22609,9683,2025-05-15,0.0,9683.0
22762,11976,2025-05-16,0.0,11976.0
22811,16506,2025-05-12,0.0,16506.0
22882,5160,2025-05-03,0.0,5160.0
22884,1868,2025-05-17,0.0,1868.0
22908,16031,2025-05-13,0.0,16031.0
44234,7963,2025-05-19,0.0,7963.0
71143,16224,2025-05-16,0.0,16224.0
72351,10667,2025-05-04,0.0,10667.0
75049,13260,2025-05-06,0.0,13260.0
75131,14083,2025-05-03,0.0,14083.0
82001,12256,2025-05-24,0.0,12256.0
84270,14122,2025-05-17,0.0,14122.0
84660,10566,2025-05-17,0.0,10566.0
84661,19684,2025-05-12,0.0,19684.0
84673,11624,2025-05-18,0.0,11624.0
84927,3923,2025-05-13,0.0,3923.0
85054,13710,2025-05-28,0.0,13710.0
85055,1233,2025-05-18,0.0,1233.0
85167,12064,2025-05-09,0.0,12064.0
85203,1879,2025-04-30,0.0,1879.0
90000,15174,2025-05-16,0.0,15174.0
90028,10110,2025-05-09,0.0,10110.0
90060,14063,2025-05-07,0.0,14063.0
90114,10382,2025-05-25,0.0,10382.0
90115,15898,2025-05-13,0.0,15898.0
90141,16656,2025-05-07,0.0,16656.0
90205,1559,2025-05-24,0.0,1559.0
16218,12499,2025-05-17,0.0,12499.0
16225,9390,2025-05-17,0.0,9390.0
20686,14886,2025-05-05,0.0,14886.0
21200,17898,2025-04-30,0.0,17898.0
21051,1143,2025-05-04,0.0,1143.0
21112,18080,2025-05-17,0.0,18080.0
21219,14922,2025-05-19,0.0,14922.0
21224,117,2025-05-25,0.0,117.0
21261,2486,2025-05-13,0.0,2486.0
21263,16032,2025-05-04,0.0,16032.0
21286,16051,2025-05-22,0.0,16051.0
21446,471,2025-05-01,0.0,471.0
21619,5564,2025-05-12,0.0,5564.0
21640,3430,2025-05-25,0.0,3430.0
21675,602,2025-05-07,0.0,602.0
21725,16394,2025-05-25,0.0,16394.0
21828,2101,2025-05-07,0.0,2101.0
21829,2979,2025-05-13,0.0,2979.0
21903,6693,2025-05-23,0.0,6693.0
21936,14992,2025-05-27,0.0,14992.0
22959,10016,2025-05-25,0.0,10016.0
21027,15951,2025-05-16,0.0,15951.0
84539,19647,2025-05-03,0.0,19647.0
90096,6632,2025-05-25,0.0,6632.0
21095,5747,2025-04-29,0.0,5747.0
85018,13671,2025-05-25,0.0,13671.0
22732,6930,2025-05-14,0.0,6930.0
47503,8622,2025-05-11,0.0,8622.0
37464,12291,2025-05-03,0.0,12291.0
22035,10177,2025-05-17,0.0,10177.0
21250,14476,2025-05-04,0.0,14476.0
21677,19160,2025-05-03,0.0,19160.0
84212,15927,2025-05-14,0.0,15927.0
21377,2585,2025-05-20,0.0,2585.0
21379,16486,2025-05-27,0.0,16486.0
37489,10373,2025-05-17,0.0,10373.0
17107,18902,2025-05-25,0.0,18902.0
21932,12854,2025-05-10,0.0,12854.0
21933,5547,2025-05-23,0.0,5547.0
22072,16866,2025-05-28,0.0,16866.0
21905,3223,2025-05-13,0.0,3223.0
22414,3051,2025-05-05,0.0,3051.0
22116,9132,2025-05-08,0.0,9132.0
85130,14061,2025-05-25,0.0,14061.0
22137,16867,2025-05-19,0.0,16867.0
85230,8390,2025-05-02,0.0,8390.0
22306,2779,2025-05-05,0.0,2779.0
20734,10506,2025-05-10,0.0,10506.0
20960,5864,2025-05-03,0.0,5864.0
35970,5001,2025-04-30,0.0,5001.0
84507,15220,2025-05-09,0.0,15220.0
20910,13158,2025-05-10,0.0,13158.0
90128,14395,2025-05-05,0.0,14395.0
90198,4275,2025-04-29,0.0,4275.0
90152,6383,2025-05-16,0.0,6383.0
90151,8991,2025-05-10,0.0,8991.0
20661,4604,2025-05-26,0.0,4604.0
20652,10933,2025-05-01,0.0,10933.0
21845,10115,2025-05-24,0.0,10115.0
22398,8404,2025-05-14,0.0,8404.0
84877,13600,2025-05-03,0.0,13600.0
20657,3836,2025-05-26,0.0,3836.0
47422,8958,2025-05-26,0.0,8958.0
21642,6608,2025-05-14,0.0,6608.0
72130,14064,2025-05-03,0.0,14064.0
72128,13473,2025-05-15,0.0,13473.0
47343,17273,2025-05-15,0.0,17273.0
21054,13745,2025-04-29,0.0,13745.0
22339,3927,2025-05-21,0.0,3927.0
22337,3430,2025-05-02,0.0,3430.0
84562,2321,2025-05-10,0.0,2321.0
21040,17348,2025-05-20,0.0,17348.0
21937,19462,2025-05-04,0.0,19462.0
22701,14963,2025-05-05,0.0,14963.0
22362,9761,2025-05-24,0.0,9761.0
82011,16982,2025-05-03,0.0,16982.0
84865,10749,2025-05-26,0.0,10749.0
35951,11541,2025-05-28,0.0,11541.0
21414,13003,2025-05-07,0.0,13003.0
21653,17626,2025-05-04,0.0,17626.0
85126,2164,2025-05-19,0.0,2164.0
21692,17800,2025-04-30,0.0,17800.0
21535,8123,2025-05-07,0.0,8123.0
21836,19801,2025-05-17,0.0,19801.0
47556,17096,2025-05-20,0.0,17096.0
37474,17747,2025-05-02,0.0,17747.0
21011,15084,2025-04-29,0.0,15084.0
21287,18320,2025-05-09,0.0,18320.0
79337,9182,2025-05-05,0.0,9182.0
85111,18717,2025-04-30,0.0,18717.0
22307,11622,2025-05-13,0.0,11622.0
85078,16360,2025-05-11,0.0,16360.0
84614,2823,2025-05-01,0.0,2823.0
22509,11109,2025-05-04,0.0,11109.0
90145,15694,2025-05-22,0.0,15694.0
90143,9081,2025-05-02,0.0,9081.0
90010,2909,2025-05-20,0.0,2909.0
90050,10270,2025-05-20,0.0,10270.0
90053,9917,2025-05-17,0.0,9917.0
21696,17250,2025-05-03,0.0,17250.0
21275,13252,2025-05-06,0.0,13252.0
20829,15978,2025-05-03,0.0,15978.0
21947,590,2025-05-06,0.0,590.0
21726,5982,2025-05-10,0.0,5982.0
22671,8835,2025-05-09,0.0,8835.0
20936,11527,2025-05-11,0.0,11527.0
84924,19792,2025-04-30,0.0,19792.0
35810,6733,2025-05-18,0.0,6733.0
35241,19051,2025-04-29,0.0,19051.0
17109,13338,2025-05-24,0.0,13338.0
22853,4965,2025-05-20,0.0,4965.0
84819,6427,2025-05-12,0.0,6427.0
22079,14092,2025-05-05,0.0,14092.0
90162,1564,2025-05-27,0.0,1564.0
21626,5204,2025-05-28,0.0,5204.0
90167,9037,2025-05-13,0.0,9037.0
22403,5398,2025-05-21,0.0,5398.0
22563,15897,2025-05-02,0.0,15897.0
84827,18651,2025-05-25,0.0,18651.0
22799,4536,2025-05-21,0.0,4536.0
22305,12134,2025-05-20,0.0,12134.0
84898,7301,2025-05-27,0.0,7301.0
22415,13903,2025-05-10,0.0,13903.0
22256,14144,2025-05-27,0.0,14144.0
47310,8698,2025-05-27,0.0,8698.0
21555,15350,2025-05-20,0.0,15350.0
22390,5658,2025-05-13,0.0,5658.0
84963,4466,2025-05-21,0.0,4466.0
85206,8175,2025-05-17,0.0,8175.0
22021,13011,2025-05-09,0.0,13011.0
21445,12658,2025-05-25,0.0,12658.0
77101,11775,2025-04-30,0.0,11775.0
84358,15094,2025-05-03,0.0,15094.0
21294,4788,2025-05-23,0.0,4788.0
21468,7553,2025-05-09,0.0,7553.0
22123,11619,2025-05-16,0.0,11619.0
22939,12792,2025-05-02,0.0,12792.0
71279,3448,2025-05-04,0.0,3448.0
22598,11484,2025-05-10,0.0,11484.0
22532,6290,2025-05-16,0.0,6290.0
21413,7360,2025-05-22,0.0,7360.0
79149,6527,2025-05-21,0.0,6527.0
21682,15431,2025-05-21,0.0,15431.0
78034,4485,2025-05-09,0.0,4485.0
22894,1787,2025-04-30,0.0,1787.0
79151,13295,2025-04-30,0.0,13295.0
21090,12655,2025-05-13,0.0,12655.0
21209,14561,2025-05-18,0.0,14561.0
22354,10257,2025-05-24,0.0,10257.0
21635,11469,2025-05-25,0.0,11469.0
35653,2459,2025-05-01,0.0,2459.0
15039,3215,2025-05-14,0.0,3215.0
84978,1935,2025-05-02,0.0,1935.0
84921,11438,2025-05-04,0.0,11438.0
90086,16151,2025-05-04,0.0,16151.0
62018,10358,2025-05-24,0.0,10358.0
16011,11089,2025-05-20,0.0,11089.0
85179,4517,2025-04-29,0.0,4517.0
21785,18496,2025-05-26,0.0,18496.0
21650,11685,2025-05-28,0.0,11685.0
84874,16362,2025-05-09,0.0,16362.0
22674,6423,2025-05-07,0.0,6423.0
72051,1869,2025-05-09,0.0,1869.0
20764,13542,2025-05-01,0.0,13542.0
47579,799,2025-05-06,0.0,799.0
21723,3334,2025-05-10,0.0,3334.0
35953,13297,2025-05-08,0.0,13297.0
84051,15726,2025-05-07,0.0,15726.0
21187,7459,2025-05-22,0.0,7459.0
22034,5199,2025-04-29,0.0,5199.0
20980,10016,2025-05-11,0.0,10016.0
35958,17435,2025-05-26,0.0,17435.0
75013,10063,2025-05-26,0.0,10063.0
22830,4123,2025-05-05,0.0,4123.0
22684,19024,2025-05-07,0.0,19024.0
21630,17551,2025-05-06,0.0,17551.0
21580,13031,2025-05-19,0.0,13031.0
22231,12513,2025-05-16,0.0,12513.0
22859,10900,2025-05-18,0.0,10900.0
22860,7128,2025-04-29,0.0,7128.0
22093,7391,2025-05-09,0.0,7391.0
20748,17527,2025-05-26,0.0,17527.0
85208,18334,2025-05-26,0.0,18334.0
22129,16730,2025-05-15,0.0,16730.0
22808,14194,2025-05-22,0.0,14194.0
20702,11291,2025-05-13,0.0,11291.0
85187,4234,2025-05-22,0.0,4234.0
21683,7325,2025-04-29,0.0,7325.0
22770,8976,2025-05-25,0.0,8976.0
79190,9352,2025-05-04,0.0,9352.0
15034,14614,2025-05-19,0.0,14614.0
35924,6912,2025-05-20,0.0,6912.0
20671,6479,2025-04-30,0.0,6479.0
21904,14201,2025-05-20,0.0,14201.0
22843,16478,2025-05-17,0.0,16478.0
22199,8029,2025-05-21,0.0,8029.0
47369,6574,2025-05-13,0.0,6574.0
47367,16308,2025-05-14,0.0,16308.0
21695,6264,2025-04-29,0.0,6264.0
84773,6759,2025-05-20,0.0,6759.0
21424,5295,2025-05-26,0.0,5295.0
21819,10037,2025-05-13,0.0,10037.0
22817,13330,2025-05-18,0.0,13330.0
22252,13596,2025-05-25,0.0,13596.0
21401,11261,2025-05-25,0.0,11261.0
84597,17457,2025-05-15,0.0,17457.0
51020,17090,2025-05-22,0.0,17090.0
21306,9738,2025-05-21,0.0,9738.0
21311,6838,2025-05-14,0.0,6838.0
21307,9495,2025-05-26,0.0,9495.0
21277,3062,2025-05-22,0.0,3062.0
22475,899,2025-05-28,0.0,899.0
90062,12380,2025-05-17,0.0,12380.0
21616,8226,2025-05-04,0.0,8226.0
20659,5860,2025-05-27,0.0,5860.0
20985,9702,2025-05-07,0.0,9702.0
22346,8492,2025-05-14,0.0,8492.0
22344,12025,2025-05-13,0.0,12025.0
85215,8702,2025-05-01,0.0,8702.0
85062,17237,2025-05-10,0.0,17237.0
22984,9362,2025-05-11,0.0,9362.0
21202,13357,2025-04-29,0.0,13357.0
84531,10745,2025-05-07,0.0,10745.0
21910,15729,2025-05-26,0.0,15729.0
22461,7612,2025-05-15,0.0,7612.0
22833,3502,2025-05-21,0.0,3502.0
22690,18480,2025-05-12,0.0,18480.0
84881,7618,2025-05-15,0.0,7618.0
21613,14981,2025-05-20,0.0,14981.0
21693,255,2025-05-01,0.0,255.0
84809,1263,2025-05-11,0.0,1263.0
22157,10188,2025-04-29,0.0,10188.0
84795,7202,2025-05-15,0.0,7202.0
20771,457,2025-05-19,0.0,457.0
37327,2828,2025-05-16,0.0,2828.0
85027,10430,2025-05-11,0.0,10430.0
16010,13626,2025-05-17,0.0,13626.0
84707,2434,2025-05-11,0.0,2434.0
21167,18284,2025-05-04,0.0,18284.0
51008,9992,2025-04-29,0.0,9992.0
21713,14874,2025-05-16,0.0,14874.0
20802,7547,2025-05-27,0.0,7547.0
22052,6860,2025-05-27,0.0,6860.0
20781,6951,2025-05-17,0.0,6951.0
22389,16107,2025-05-22,0.0,16107.0
84840,10872,2025-05-20,0.0,10872.0
22073,7419,2025-05-07,0.0,7419.0
20716,11454,2025-05-01,0.0,11454.0
20782,1806,2025-05-06,0.0,1806.0
20847,2434,2025-05-16,0.0,2434.0
21291,15337,2025-05-01,0.0,15337.0
21319,12927,2025-05-26,0.0,12927.0
21359,18983,2025-05-10,0.0,18983.0
21397,2072,2025-05-27,0.0,2072.0
21627,19992,2025-05-02,0.0,19992.0
21632,12009,2025-05-10,0.0,12009.0
22106,1977,2025-05-09,0.0,1977.0
22108,19305,2025-05-28,0.0,19305.0
22221,19169,2025-05-04,0.0,19169.0
22223,10798,2025-05-07,0.0,10798.0
22282,920,2025-05-26,0.0,920.0
22329,12403,2025-05-17,0.0,12403.0
22416,1133,2025-05-19,0.0,1133.0
22613,6821,2025-05-23,0.0,6821.0
35648,3031,2025-05-13,0.0,3031.0
35651,19421,2025-05-09,0.0,19421.0
37447,9018,2025-05-10,0.0,9018.0
46118,19962,2025-05-12,0.0,19962.0
62094,18037,2025-05-24,0.0,18037.0
84078,11447,2025-05-12,0.0,11447.0
84228,5466,2025-05-22,0.0,5466.0
84568,8852,2025-05-10,0.0,8852.0
84789,15613,2025-05-11,0.0,15613.0
84813,10839,2025-05-19,0.0,10839.0
85093,15274,2025-05-02,0.0,15274.0
85096,14687,2025-05-11,0.0,14687.0
85202,17030,2025-05-05,0.0,17030.0
85204,19331,2025-05-05,0.0,19331.0
90001,5590,2025-05-08,0.0,5590.0
90014,5738,2025-05-28,0.0,5738.0
90085,15882,2025-05-05,0.0,15882.0
90132,5098,2025-05-28,0.0,5098.0
90140,12476,2025-05-26,0.0,12476.0
90158,3392,2025-05-27,0.0,3392.0
90183,3226,2025-05-06,0.0,3226.0
90201,3802,2025-05-06,0.0,3802.0
90212,1387,2025-05-26,0.0,1387.0
84712,743,2025-05-14,0.0,743.0
22279,12282,2025-05-06,0.0,12282.0
22280,9430,2025-05-04,0.0,9430.0
22377,17266,2025-05-07,0.0,17266.0
22495,18145,2025-05-06,0.0,18145.0
22521,2688,2025-05-15,0.0,2688.0
22523,12460,2025-05-10,0.0,12460.0
22677,739,2025-05-12,0.0,739.0
22682,205,2025-05-23,0.0,205.0
22715,1626,2025-04-30,0.0,1626.0
21253,3829,2025-05-14,0.0,3829.0
21265,6627,2025-05-03,0.0,6627.0
21389,14007,2025-05-12,0.0,14007.0
21391,3395,2025-05-16,0.0,3395.0
21403,16606,2025-05-27,0.0,16606.0
21534,2322,2025-05-17,0.0,2322.0
21618,17678,2025-05-17,0.0,17678.0
21812,17139,2025-05-05,0.0,17139.0
21847,5368,2025-05-20,0.0,5368.0
21943,5179,2025-05-10,0.0,5179.0
22104,13161,2025-05-24,0.0,13161.0
22322,10339,2025-05-05,0.0,10339.0
22340,18681,2025-04-29,0.0,18681.0
35833,10927,2025-05-01,0.0,10927.0
84637,17614,2025-05-15,0.0,17614.0
90039,12157,2025-05-26,0.0,12157.0
90056,4159,2025-05-11,0.0,4159.0
90101,5507,2025-05-18,0.0,5507.0
90130,8917,2025-05-16,0.0,8917.0
20762,10915,2025-05-24,0.0,10915.0
20803,13215,2025-05-27,0.0,13215.0
